Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange,msFlipDelay,msUntilRenderStart,msGPUActive,msSinceInput
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,1,4.88712820000000,0.53350000000000,195.25280000000001,0,Composed: Flip,0.53650000000000,0.00000000000000,0.00000000000000,0.00000000000000,-0.36400000000000,0.11240000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,1,4.69059200000000,1.16720000000000,0.00000000000000,0,Composed: Flip,1.16760000000000,0.00000000000000,0.00000000000000,0.00000000000000,-1348.95759999999996,54.47500000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,1,4.88571540000000,0.18590000000000,195.12340000000000,0,Composed: Flip,1.04880000000000,0.00000000000000,0.00000000000000,0.00000000000000,-186.40350000000001,25.27680000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,1,4.90275180000000,0.18850000000000,17.03640000000000,0,Composed: Flip,0.85080000000000,0.00000000000000,0.00000000000000,0.00000000000000,-11.25840000000000,10.92300000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,0,4.90304740000000,0.85720000000000,0.29560000000000,1,Hardware: Independent Flip,0.86030000000000,14.88740000000000,0.00000000000000,0.00000000000000,0.55520000000000,0.08460000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,0,4.92228620000000,0.19380000000000,19.23880000000000,1,Hardware: Independent Flip,0.96340000000000,0.96340000000000,5.31480000000000,0.00000000000000,-16.97010000000000,12.54120000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,0,4.92254660000000,0.10720000000000,0.26040000000000,1,Hardware: Independent Flip,0.76670000000000,6.80850000000000,6.10550000000000,6.04180000000000,0.70300000000000,0.06060000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,0,4.93555430000000,0.15720000000000,13.00770000000000,1,Hardware: Independent Flip,0.98170000000000,0.98170000000000,7.18090000000000,0.00000000000000,-12.24100000000000,11.85800000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,0,4.93577920000000,0.09520000000000,0.22490000000000,1,Hardware: Independent Flip,0.82710000000000,7.38530000000000,6.62850000000000,6.55820000000000,0.75680000000000,0.06670000000000,0.00000000000000
mpc-hc64.exe,72700,0x0000000003C79400,DXGI,0,512,0,4.94938810000000,0.18140000000000,13.60890000000000,1,Hardware: Independent Flip,0.91750000000000,2.92440000000000,9.14800000000000,2.00690000000000,-12.78180000000000,11.84610000000000,0.00000000000000
