Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange,msFlipDelay,msUntilRenderStart,msGPUActive,msSinceInput
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,1,6.95591660000000,0.12850000000000,194.60580000000002,0,Composed: Flip,0.58090000000000,0.00000000000000,0.00000000000000,0.00000000000000,-0.02170000000000,0.54600000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,1,6.76062070000000,0.57000000000000,0.00000000000000,0,Composed: Flip,0.57230000000000,0.00000000000000,0.00000000000000,0.00000000000000,-1414.20980000000009,40.88500000000001,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,1,6.95432990000000,1.46040000000000,193.70920000000001,0,Composed: Flip,1.46210000000000,0.00000000000000,0.00000000000000,0.00000000000000,-185.45850000000002,25.02950000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,1,6.97391050000000,0.18980000000000,19.58060000000000,0,Composed: Flip,0.84350000000000,0.00000000000000,0.00000000000000,0.00000000000000,-11.19160000000000,10.60250000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,6.97498640000000,1.23560000000000,1.07590000000000,1,Hardware: Independent Flip,1.24310000000000,14.56520000000000,0.00000000000000,1.51460000000000,-0.23240000000000,0.16550000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,6.99428540000000,0.21260000000000,19.29900000000000,1,Hardware: Independent Flip,0.98830000000000,2.16560000000000,6.89940000000000,1.17730000000000,-16.36380000000000,12.58260000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,6.99456540000000,0.81730000000000,0.28000000000000,1,Hardware: Independent Flip,0.85290000000000,7.07660000000000,5.19100000000000,6.22370000000000,0.70830000000000,0.06910000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.01465200000000,0.20650000000000,20.08660000000000,1,Hardware: Independent Flip,0.98280000000000,0.98280000000000,13.99280000000000,0.00000000000000,-19.23370000000000,11.83100000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.01493740000000,0.10640000000000,0.28540000000000,1,Hardware: Independent Flip,0.76570000000000,10.81020000000000,10.11280000000000,10.04450000000000,0.69740000000000,0.06480000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.04263240000000,0.18040000000000,27.69500000000000,1,Hardware: Independent Flip,0.95060000000000,0.95060000000000,17.83540000000000,0.00000000000000,-26.92930000000000,22.41780000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.04288390000000,0.10360000000000,0.25150000000000,1,Hardware: Independent Flip,0.75990000000000,14.64390000000000,13.94480000000000,13.88400000000000,0.69910000000000,0.05790000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.06291030000000,0.29010000000000,20.02640000000000,1,Hardware: Independent Flip,0.94000000000000,0.94000000000000,6.32250000000000,0.00000000000000,-19.26650000000000,11.31410000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.06327600000000,0.10490000000000,0.36570000000000,1,Hardware: Independent Flip,0.64010000000000,10.68450000000000,10.11020000000000,10.04440000000000,0.57430000000000,0.06300000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.08463560000000,0.23580000000000,21.35960000000000,1,Hardware: Independent Flip,0.91610000000000,0.91610000000000,11.59120000000000,0.00000000000000,-20.71950000000000,11.82310000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.08494440000000,0.12000000000000,0.30880000000000,1,Hardware: Independent Flip,0.67490000000000,11.43230000000000,10.82500000000000,10.75740000000000,0.60730000000000,0.06430000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.10566820000000,0.20330000000000,20.72380000000000,1,Hardware: Independent Flip,0.95020000000000,8.16020000000000,17.45170000000000,7.21000000000000,-20.04890000000000,11.96650000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.10594120000000,0.10640000000000,0.27300000000000,1,Hardware: Independent Flip,0.74830000000000,11.18520000000000,3.29800000000000,10.43690000000000,0.67720000000000,0.06780000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.12911120000000,0.20220000000000,23.17000000000000,1,Hardware: Independent Flip,0.89680000000000,0.89680000000000,12.88160000000000,0.00000000000000,-22.42170000000000,10.73140000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.12938810000000,0.10010000000000,0.27690000000000,1,Hardware: Independent Flip,0.69880000000000,12.29590000000000,11.67600000000000,11.59710000000000,0.61990000000000,0.07720000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.14471140000000,0.16260000000000,15.32330000000000,1,Hardware: Independent Flip,1.18860000000000,4.98100000000000,8.00840000000000,3.79240000000000,-14.62450000000000,11.11680000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.14494090000000,0.09780000000000,0.22950000000000,1,Hardware: Independent Flip,1.01840000000000,8.87510000000000,4.12360000000000,7.85670000000000,0.95910000000000,0.05930000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.16545430000000,0.22200000000000,20.51340000000000,1,Hardware: Independent Flip,1.15460000000000,3.98570000000000,15.62400000000000,2.83110000000000,-19.49500000000000,10.44970000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.16575920000000,0.11550000000000,0.30490000000000,1,Hardware: Independent Flip,0.90770000000000,11.18420000000000,7.50340000000000,10.27650000000000,0.84970000000000,0.05800000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.18640530000000,0.22420000000000,20.64610000000000,1,Hardware: Independent Flip,1.16440000000000,1.16440000000000,10.62630000000000,0.00000000000000,-19.73840000000000,10.57780000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.18670990000000,0.11500000000000,0.30460000000000,1,Hardware: Independent Flip,0.92160000000000,11.31930000000000,10.45950000000000,10.39770000000000,0.85980000000000,0.06180000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.20818040000000,0.16080000000000,21.47050000000000,1,Hardware: Independent Flip,1.22040000000000,1.22040000000000,11.37160000000000,0.00000000000000,-20.54890000000000,10.49640000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.20840270000000,0.09420000000000,0.22230000000000,1,Hardware: Independent Flip,1.05470000000000,11.89280000000000,10.89470000000000,10.83810000000000,0.99810000000000,0.05660000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.22781720000000,0.15670000000000,19.41450000000000,1,Hardware: Independent Flip,1.44640000000000,1.44640000000000,8.96810000000000,0.00000000000000,-18.35980000000000,10.58230000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.22806390000000,0.10380000000000,0.24670000000000,1,Hardware: Independent Flip,1.25520000000000,11.11560000000000,9.91590000000000,9.86040000000000,1.19970000000000,0.05550000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.24860420000000,0.14380000000000,20.54030000000000,1,Hardware: Independent Flip,1.18600000000000,1.18600000000000,10.61070000000000,0.00000000000000,-19.28510000000000,10.12920000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.24881150000000,0.09170000000000,0.20730000000000,1,Hardware: Independent Flip,1.04260000000000,11.22450000000000,10.24580000000000,10.18190000000000,0.97870000000000,0.06390000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.26949170000000,0.25410000000000,20.68020000000000,1,Hardware: Independent Flip,1.36110000000000,1.36110000000000,10.81680000000000,0.00000000000000,-19.63760000000000,10.59060000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.26985050000000,0.10580000000000,0.35880000000000,1,Hardware: Independent Flip,1.06230000000000,11.50600000000000,10.50370000000000,10.44370000000000,1.00230000000000,0.06000000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.29029900000000,0.14760000000000,20.44850000000000,1,Hardware: Independent Flip,1.17850000000000,6.51160000000000,15.45410000000000,5.33310000000000,-19.38620000000000,10.12890000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.29050910000000,0.08970000000000,0.21010000000000,1,Hardware: Independent Flip,1.03350000000000,11.26300000000000,4.96150000000000,10.22950000000000,0.96840000000000,0.06510000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.31106160000000,0.13890000000000,20.55250000000000,1,Hardware: Independent Flip,1.18940000000000,1.18940000000000,10.47890000000000,0.00000000000000,-19.51900000000000,10.23820000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.31126340000000,0.09110000000000,0.20180000000000,1,Hardware: Independent Flip,1.05240000000000,11.35190000000000,10.36430000000000,10.29950000000000,0.98760000000000,0.06480000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.33195460000000,0.15810000000000,20.69120000000000,1,Hardware: Independent Flip,1.16310000000000,4.94280000000000,14.28210000000000,3.77970000000000,-19.63880000000000,10.43870000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.33217110000000,0.09630000000000,0.21650000000000,1,Hardware: Independent Flip,1.02110000000000,11.37980000000000,6.65350000000000,10.35870000000000,0.94660000000000,0.07450000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.35256100000000,0.13440000000000,20.38990000000000,1,Hardware: Independent Flip,1.18730000000000,6.61230000000000,15.62240000000000,5.42500000000000,-19.36880000000000,10.21170000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.35275520000000,0.08630000000000,0.19420000000000,1,Hardware: Independent Flip,1.06770000000000,11.30180000000000,4.88370000000000,10.23410000000000,0.99310000000000,0.07460000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.37373000000000,0.22850000000000,20.97480000000000,1,Hardware: Independent Flip,1.02090000000000,5.67720000000000,15.35020000000000,4.65630000000000,-19.90710000000000,10.35130000000000,0.00000000000000
mpc-hc64.exe,64292,0x00000000075C5C90,DXGI,0,512,0,7.37405470000000,0.11230000000000,0.32470000000000,1,Hardware: Independent Flip,0.75590000000000,11.16650000000000,5.81400000000000,10.41060000000000,0.69620000000000,0.05970000000000,0.00000000000000
